timestamp,location_reported,raw_message,category_label,severity_score
2025-10-24 01:44:00,Sirhind Mandi,zero visibility near sirhind mandi. slippery road is dead. driving slow.,smog_fog,9
2025-10-24 01:46:00,Rajpura Toll,zero visibility pass rajpura toll. fog is dead. driving slow.,smog_fog,9
2025-10-24 02:50:00,Jagraon Mandi,zero visibility nr jagraon mandi. waterlogging is very bad. driving slow.,smog_fog,7
2025-10-24 03:32:00,Phillaur,zero visibility pass phillaur. smog is boht heavy. driving slow.,smog_fog,9
2025-10-24 05:36:00,Phillaur,zero visibility near phillaur. heavy rain is total. driving slow.,smog_fog,8
2025-10-24 07:00:00,Machhiwara,machhiwara jammed by road roko. total jam. avoid this route.,protest_dharna,10
2025-10-24 08:28:00,Khanna Mandi,my canter stopped at khanna mandi. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-24 08:37:00,Samrala,crossed samrala. road clear. reaching on time.,clear,0
2025-10-24 09:25:00,Canal Road,canal road stopped by police barricade. total jam. avoid this route.,protest_dharna,10
2025-10-24 11:38:00,Amritsar Gate,slow traffic. truck khada hai near amritsar gate due to overloading check.,harvest_traffic,7
2025-10-24 11:45:00,Bathinda Refinery,my canter stopped at bathinda refinery. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-24 12:23:00,Rajpura Toll,vry bd trffc. cntr jmmd nr rjpr tll d t slw gt ntry.,harvest_traffic,4
2025-10-24 12:35:00,Bathinda Refinery,dead traffic. gaadi blocked pass bathinda refinery due to slow gate entry.,harvest_traffic,4
2025-10-24 13:27:00,Phillaur,my tnkr stppd t phllr. tyr brst. nd mchnc.,vehicle_breakdown,2
2025-10-24 14:16:00,Ferozepur Road,dead traffic. tanker jammed near ferozepur rd due to unloading.,harvest_traffic,7
2025-10-24 14:50:00,Khanna Mandi,crossed khanna mandi. road clear. reaching on time.,clear,0
2025-10-24 14:53:00,Samrala,boht heavy traffic. canter stuck nr samrala due to paddy bags.,harvest_traffic,6
2025-10-24 15:04:00,Canal Road,canal road blocked by union block. total jam. avoid this route.,protest_dharna,10
2025-10-24 15:45:00,GT Road,gt road stopped by dharna. total jam. avoid this route.,protest_dharna,10
2025-10-24 17:08:00,Moga Grain Market,slow traffic. truck jammed near moga grain market due to unloading.,harvest_traffic,5
2025-10-24 17:41:00,Ludhiana Transport Nagar,crossed ludhiana transport nagar. road clear. reaching on time.,clear,0
2025-10-24 17:42:00,Phillaur,phillaur jammed by rd roko. total jam. avoid this route.,protest_dharna,10
2025-10-24 17:46:00,Canal Road,crossed canal road. rod clear. reaching on time.,clear,0
2025-10-24 18:15:00,Phillaur,very bad traffic. canter khada hai near phillaur due to overloading check.,harvest_traffic,5
2025-10-24 18:23:00,Amritsar Gate,crossed amritsar gate. road clear. reaching on time.,clear,0
2025-10-24 19:24:00,Moga Grain Market,bht hvy trffc. trlly blckd nr mg grn mrkt d t slw gt ntry.,harvest_traffic,6
2025-10-24 19:36:00,Ludhiana Transport Nagar,crossed ludhiana transport nagar. road clear. reaching on time.,clear,0
2025-10-24 19:52:00,Link Road #5,pura traffic. canter stopped near link rd #5 due to overloading check.,harvest_traffic,7
2025-10-24 21:47:00,GT Road,zero visibility near gt road. dhund is very bad. driving slow.,smog_fog,8
2025-10-24 22:43:00,Raikot,pothole on road near raikot. risk of accident. phas gya.,rural_hazard,6
2025-10-25 00:01:00,Phillaur,electric wire on rd near phillaur. risk of accident. phas gya.,rural_hazard,5
2025-10-25 00:50:00,Malerkotla,electric wire on rod near malerkotla. risk of accident. phas gya.,rural_hazard,6
2025-10-25 02:11:00,Nakodar,stray cows on road near nakodar. risk of accident. khada hai.,rural_hazard,6
2025-10-25 03:45:00,Khanna Mandi,electric wire on road nr khanna mandi. risk of accident. khada hai.,rural_hazard,3
2025-10-25 05:08:00,Malerkotla,zero visibility nr malerkotla. fog is very bad. driving slow.,smog_fog,7
2025-10-25 05:09:00,Ludhiana Transport Nagar,zero visibility pass ludhiana transport nagar. waterlogging is total. driving slow.,smog_fog,8
2025-10-25 05:14:00,Samrala,zero visibility near samrala. waterlogging is pura. driving slow.,smog_fog,8
2025-10-25 08:33:00,Link Road #5,crossed link road #5. rasta clear. reaching on time.,clear,0
2025-10-25 10:09:00,Ferozepur Road,crossed ferozepur road. rd clear. reaching on time.,clear,0
2025-10-25 11:15:00,Link Road #5,total traffic. tractor jammed near link road #5 due to paddy bags.,harvest_traffic,4
2025-10-25 11:20:00,Phillaur,pura traffic. trolley jammed near phillaur due to unloading.,harvest_traffic,4
2025-10-25 11:29:00,Bathinda Refinery,ttl trffc. cntr jmmd nr bthnd rfnry d t nldng.,harvest_traffic,4
2025-10-25 12:25:00,Ludhiana Transport Nagar,crossed ludhiana transport nagar. rasta clear. reaching on time.,clear,0
2025-10-25 12:28:00,Machhiwara,slow traffic. tractor stopped near machhiwara due to unloading.,harvest_traffic,7
2025-10-25 13:38:00,Jagraon Mandi,crossed jagraon mandi. road clear. reaching on time.,clear,0
2025-10-25 14:56:00,GT Road,pura traffic. trolley phas gya near gt rod due to labor shortage.,harvest_traffic,4
2025-10-25 16:54:00,Bathinda Refinery,pura traffic. tractor stuck near bathinda refinery due to labor shortage.,harvest_traffic,6
2025-10-25 16:58:00,Nakodar,my tractor stopped at nakodar. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-25 17:39:00,Phillaur,boht heavy traffic. gaadi jammed near phillaur due to labor shortage.,harvest_traffic,5
2025-10-25 18:43:00,Machhiwara,pura traffic. tractor stuck pass machhiwara due to overloading check.,harvest_traffic,4
2025-10-25 19:23:00,Bathinda Refinery,bathinda refinery stuck by strike. total jam. avoid this route.,protest_dharna,10
2025-10-25 19:36:00,Ferozepur Road,very bad traffic. canter jammed near ferozepur road due to paddy bags.,harvest_traffic,6
2025-10-25 19:36:00,NH-44,nh-44 phas gya by dharna. total jam. avoid this route.,protest_dharna,10
2025-10-25 22:11:00,Moga Grain Market,crossed moga grain market. rod clear. reaching on time.,clear,0
2025-10-25 22:13:00,Rajpura Toll,crossed rajpura toll. rod clear. reaching on time.,clear,0
2025-10-25 23:31:00,Doraha,zero visibility near doraha. smog is dead. driving slow.,smog_fog,7
2025-10-26 00:31:00,Raikot,zero visibility pass raikot. dhund is pura. driving slow.,smog_fog,7
2025-10-26 02:56:00,Jalandhar Bypass,crssd jlndhr bypss. rd clr. rchng n tm.,clear,0
2025-10-26 03:34:00,Bathinda Refinery,zero visibility near bathinda refinery. fog is pura. driving slow.,smog_fog,8
2025-10-26 03:41:00,Link Road #5,electric wire on road nr link road #5. risk of accident. blocked.,rural_hazard,6
2025-10-26 04:21:00,Canal Road,mud on rasta near canal road. risk of accident. blocked.,rural_hazard,4
2025-10-26 04:33:00,Link Road #5,zero visibility near link road #5. dhund is very bad. driving slow.,smog_fog,8
2025-10-26 06:21:00,NH-44,crossed nh-44. road clear. reaching on time.,clear,0
2025-10-26 07:18:00,Amritsar Gate,my trlly stppd t amrtsr gt. brk fl. nd mchnc.,vehicle_breakdown,2
2025-10-26 07:45:00,Jalandhar Bypass,slow traffic. truck blocked nr jalandhar bypass due to paddy bags.,harvest_traffic,7
2025-10-26 08:02:00,GT Road,my tractor stopped at gt road. tyre burst. need mechanic.,vehicle_breakdown,2
2025-10-26 08:18:00,Malerkotla,malerkotla phas gya by union block. total jam. avoid this route.,protest_dharna,10
2025-10-26 08:36:00,NH-44,slow traffic. canter stuck near nh-44 due to paddy bags.,harvest_traffic,4
2025-10-26 09:01:00,Rajpura Toll,my tractor stopped at rajpura toll. clutch plate gya. need mechanic.,vehicle_breakdown,2
2025-10-26 09:25:00,Moga Grain Market,moga grain market stopped by road roko. total jam. avoid this route.,protest_dharna,10
2025-10-26 11:32:00,GT Road,crossed gt road. road clear. reaching on time.,clear,0
2025-10-26 11:37:00,Nakodar,my trolley stopped at nakodar. tyre burst. need mechanic.,vehicle_breakdown,2
2025-10-26 12:45:00,Amritsar Gate,pura traffic. trolley stuck near amritsar gate due to overloading check.,harvest_traffic,4
2025-10-26 14:49:00,Canal Road,crossed canal road. rod clear. reaching on time.,clear,0
2025-10-26 15:35:00,NH-44,pura traffic. trolley phas gya near nh-44 due to labor shortage.,harvest_traffic,7
2025-10-26 16:58:00,Nakodar,boht heavy traffic. tractor stopped near nakodar due to unloading.,harvest_traffic,7
2025-10-26 17:19:00,Jagraon Mandi,slow traffic. gaadi blocked nr jagraon mandi due to overloading check.,harvest_traffic,6
2025-10-26 18:02:00,Malerkotla,crossed malerkotla. rasta clear. reaching on time.,clear,0
2025-10-26 18:21:00,Rajpura Toll,dead traffic. truck phas gya pass rajpura toll due to overloading check.,harvest_traffic,7
2025-10-26 19:40:00,Bathinda Refinery,bathinda refinery phas gya by union block. total jam. avoid this route.,protest_dharna,10
2025-10-26 19:55:00,Doraha,my tractor stopped at doraha. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-26 20:32:00,Jagraon Mandi,zero visibility near jagraon mandi. waterlogging is pura. driving slow.,smog_fog,9
2025-10-26 21:01:00,Link Road #5,zero visibility nr link road #5. heavy rain is very bad. driving slow.,smog_fog,8
2025-10-26 22:11:00,Moga Grain Market,mud on road near moga grain market. risk of accident. stopped.,rural_hazard,5
2025-10-26 23:11:00,Sahnewal Mandi,crossed sahnewal mandi. rasta clear. reaching on time.,clear,0
2025-10-27 01:06:00,Sahnewal Mandi,electric wire on road near sahnewal mandi. risk of accident. khada hai.,rural_hazard,6
2025-10-27 01:16:00,Rajpura Toll,zr vsblty nr rjpr tll. dhnd s dd. drvng slw.,smog_fog,8
2025-10-27 02:47:00,Nakodar,zero visibility pass nakodar. slippery road is pura. driving slow.,smog_fog,9
2025-10-27 03:52:00,Rajpura Toll,zero visibility near rajpura toll. smog is dead. driving slow.,smog_fog,8
2025-10-27 03:55:00,Rajpura Toll,crossed rajpura toll. road clear. reaching on time.,clear,0
2025-10-27 04:07:00,Moga Grain Market,zero visibility near moga grain market. heavy rain is slow. driving slow.,smog_fog,7
2025-10-27 04:43:00,Phillaur,crossed phillaur. road clear. reaching on time.,clear,0
2025-10-27 04:45:00,Amritsar Gate,zero visibility pass amritsar gate. heavy rain is very bad. driving slow.,smog_fog,9
2025-10-27 04:57:00,Bathinda Refinery,zero visibility near bathinda refinery. dhund is boht heavy. driving slow.,smog_fog,7
2025-10-27 05:12:00,Moga Grain Market,zero visibility pass moga grain market. waterlogging is boht heavy. driving slow.,smog_fog,8
2025-10-27 06:24:00,Jalandhar Bypass,zero visibility near jalandhar bypass. waterlogging is dead. driving slow.,smog_fog,7
2025-10-27 06:48:00,Canal Road,zero visibility near canal road. dhund is boht heavy. driving slow.,smog_fog,8
2025-10-27 08:14:00,Phillaur,my canter stopped at phillaur. engine heat. need mechanic.,vehicle_breakdown,2
2025-10-27 08:35:00,Sirhind Mandi,crossed sirhind mandi. road clear. reaching on time.,clear,0
2025-10-27 09:52:00,Ferozepur Road,very bad traffic. tanker blocked near ferozepur rasta due to slow gate entry.,harvest_traffic,5
2025-10-27 13:18:00,Jagraon Mandi,very bad traffic. truck khada hai near jagraon mandi due to paddy bags.,harvest_traffic,5
2025-10-27 13:51:00,Khanna Mandi,crossed khanna mandi. rod clear. reaching on time.,clear,0
2025-10-27 14:34:00,Khanna Mandi,pura traffic. trolley blocked near khanna mandi due to unloading.,harvest_traffic,5
2025-10-27 14:41:00,Link Road #5,my canter stopped at link road #5. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-27 15:38:00,Ferozepur Road,crossed ferozepur road. rasta clear. reaching on time.,clear,0
2025-10-27 17:21:00,Malerkotla,my tanker stopped at malerkotla. engine heat. need mechanic.,vehicle_breakdown,2
2025-10-27 17:51:00,Samrala,boht heavy traffic. tanker jammed nr samrala due to labor shortage.,harvest_traffic,6
2025-10-27 18:48:00,Link Road #5,crossed link rod #5. road clear. reaching on time.,clear,0
2025-10-27 19:10:00,Canal Road,canal road blocked by police barricade. total jam. avoid this route.,protest_dharna,10
2025-10-27 20:24:00,Samrala,mud on road near samrala. risk of accident. stopped.,rural_hazard,3
2025-10-27 20:26:00,Rajpura Toll,crossed rajpura toll. road clear. reaching on time.,clear,0
2025-10-27 21:23:00,Ferozepur Road,zero visibility nr ferozepur road. dhund is pura. driving slow.,smog_fog,8
2025-10-27 22:39:00,Ludhiana Transport Nagar,crossed ludhiana transport nagar. road clear. reaching on time.,clear,0
2025-10-27 23:04:00,Ferozepur Road,zero visibility near ferozepur road. dhund is pura. driving slow.,smog_fog,8
2025-10-27 23:29:00,Sahnewal Mandi,zero visibility near sahnewal mandi. smog is total. driving slow.,smog_fog,7
2025-10-28 00:37:00,Bathinda Refinery,crossed bathinda refinery. road clear. reaching on time.,clear,0
2025-10-28 00:42:00,Bathinda Refinery,stray cows on rod near bathinda refinery. risk of accident. khada hai.,rural_hazard,6
2025-10-28 00:56:00,NH-44,zero visibility nr nh-44. fog is boht heavy. driving slow.,smog_fog,7
2025-10-28 01:15:00,NH-44,cttl n rst nr nh-44. rsk f ccdnt. khd h.,rural_hazard,4
2025-10-28 04:54:00,Khanna Mandi,crssd khnn mnd. rd clr. rchng n tm.,clear,0
2025-10-28 05:36:00,Bathinda Refinery,zero visibility near bathinda refinery. dhund is dead. driving slow.,smog_fog,8
2025-10-28 05:54:00,Amritsar Gate,zero visibility near amritsar gate. fog is pura. driving slow.,smog_fog,8
2025-10-28 07:16:00,Rajpura Toll,pura traffic. gaadi jammed near rajpura toll due to overloading check.,harvest_traffic,5
2025-10-28 09:27:00,Sirhind Mandi,slow traffic. tractor stuck near sirhind mandi due to paddy bags.,harvest_traffic,6
2025-10-28 09:32:00,Machhiwara,my tractor stopped at machhiwara. engine heat. need mechanic.,vehicle_breakdown,2
2025-10-28 11:00:00,Khanna Mandi,my tractor stopped at khanna mandi. break fail. need mechanic.,vehicle_breakdown,2
2025-10-28 11:09:00,Ferozepur Road,crssd frzpr rd. rd clr. rchng n tm.,clear,0
2025-10-28 11:38:00,Rajpura Toll,my trolley stopped at rajpura toll. tyre burst. need mechanic.,vehicle_breakdown,2
2025-10-28 15:00:00,Nakodar,dead traffic. gaadi blocked near nakodar due to slow gate entry.,harvest_traffic,7
2025-10-28 15:13:00,Jagraon Mandi,my trolley stopped at jagraon mandi. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-28 15:25:00,Khanna Mandi,bht hvy trffc. tnkr jmmd nr khnn mnd d t vrldng chck.,harvest_traffic,5
2025-10-28 15:51:00,Sirhind Mandi,pr trffc. trlly stck pss srhnd mnd d t slw gt ntry.,harvest_traffic,5
2025-10-28 16:16:00,Nakodar,boht heavy traffic. trolley stopped near nakodar due to slow gate entry.,harvest_traffic,5
2025-10-28 18:51:00,Link Road #5,link road #5 stopped by union block. total jam. avoid this route.,protest_dharna,10
2025-10-28 19:50:00,Samrala,slow traffic. tractor blocked near samrala due to overloading check.,harvest_traffic,7
2025-10-28 19:57:00,Khanna Mandi,my tanker stopped at khanna mandi. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-28 20:37:00,Nakodar,zero visibility near nakodar. dhund is very bad. driving slow.,smog_fog,9
2025-10-28 21:57:00,Raikot,cttl n rd nr rkt. rsk f ccdnt. jmmd.,rural_hazard,5
2025-10-28 21:57:00,Moga Grain Market,electric wire on road pass moga grain market. risk of accident. stopped.,rural_hazard,5
2025-10-28 22:19:00,Sirhind Mandi,mud on road near sirhind mandi. risk of accident. blocked.,rural_hazard,4
2025-10-28 22:34:00,Canal Road,crossed canal road. road clear. reaching on time.,clear,0
2025-10-28 22:51:00,Jalandhar Bypass,crossed jalandhar bypass. road clear. reaching on time.,clear,0
2025-10-28 23:33:00,Khanna Mandi,zero visibility near khanna mandi. waterlogging is total. driving slow.,smog_fog,9
2025-10-29 00:07:00,Nakodar,zero visibility near nakodar. heavy rain is total. driving slow.,smog_fog,9
2025-10-29 00:35:00,Rajpura Toll,crossed rajpura toll. rasta clear. reaching on time.,clear,0
2025-10-29 00:51:00,NH-44,zero visibility near nh-44. dhund is total. driving slow.,smog_fog,9
2025-10-29 00:54:00,Raikot,crossed raikot. road clear. reaching on time.,clear,0
2025-10-29 01:11:00,Ferozepur Road,zero visibility nr ferozepur road. slippery road is boht heavy. driving slow.,smog_fog,7
2025-10-29 01:49:00,Moga Grain Market,zero visibility near moga grain market. smog is dead. driving slow.,smog_fog,7
2025-10-29 04:11:00,Amritsar Gate,crossed amritsar gate. road clear. reaching on time.,clear,0
2025-10-29 05:16:00,Bathinda Refinery,zero visibility near bathinda refinery. waterlogging is total. driving slow.,smog_fog,9
2025-10-29 05:28:00,Doraha,crossed doraha. rod clear. reaching on time.,clear,0
2025-10-29 06:42:00,Jalandhar Bypass,stray cows on rasta near jalandhar bypass. risk of accident. stuck.,rural_hazard,5
2025-10-29 07:08:00,Amritsar Gate,amritsar gate stuck by union block. total jam. avoid this route.,protest_dharna,10
2025-10-29 07:30:00,GT Road,gt rasta khada hai by dharna. total jam. avoid this route.,protest_dharna,10
2025-10-29 09:10:00,Rajpura Toll,rajpura toll jammed by union block. total jam. avoid this route.,protest_dharna,10
2025-10-29 09:12:00,Ferozepur Road,pr trffc. cntr khd h pss frzpr rd d t vrldng chck.,harvest_traffic,5
2025-10-29 09:35:00,Rajpura Toll,dead traffic. gaadi stuck pass rajpura toll due to unloading.,harvest_traffic,6
2025-10-29 10:28:00,Bathinda Refinery,total traffic. canter blocked pass bathinda refinery due to unloading.,harvest_traffic,4
2025-10-29 10:29:00,Bathinda Refinery,dd trffc. cntr stck pss bthnd rfnry d t pddy bgs.,harvest_traffic,6
2025-10-29 11:18:00,Ludhiana Transport Nagar,total traffic. gaadi stopped near ludhiana transport nagar due to unloading.,harvest_traffic,6
2025-10-29 11:43:00,Machhiwara,dead traffic. tanker jammed near machhiwara due to paddy bags.,harvest_traffic,4
2025-10-29 11:44:00,NH-44,my trctr stppd t nh-44. engn ht. nd mchnc.,vehicle_breakdown,2
2025-10-29 11:46:00,Khanna Mandi,khanna mandi stuck by strike. total jam. avoid this route.,protest_dharna,10
2025-10-29 12:36:00,Doraha,crossed doraha. road clear. reaching on time.,clear,0
2025-10-29 14:27:00,NH-44,total traffic. truck khada hai near nh-44 due to unloading.,harvest_traffic,7
2025-10-29 15:15:00,NH-44,boht heavy traffic. truck blocked nr nh-44 due to paddy bags.,harvest_traffic,6
2025-10-29 16:16:00,Nakodar,dead traffic. truck khada hai near nakodar due to slow gate entry.,harvest_traffic,5
2025-10-29 16:25:00,Raikot,crossed raikot. road clear. reaching on time.,clear,0
2025-10-29 17:13:00,Moga Grain Market,crossed moga grain market. road clear. reaching on time.,clear,0
2025-10-29 17:27:00,Khanna Mandi,total traffic. trolley phas gya pass khanna mandi due to slow gate entry.,harvest_traffic,4
2025-10-29 17:40:00,Raikot,raikot jammed by police barricade. total jam. avoid this route.,protest_dharna,10
2025-10-29 18:50:00,NH-44,nh-44 phas gya by rod roko. total jam. avoid this route.,protest_dharna,10
2025-10-29 19:22:00,Jagraon Mandi,my gaadi stopped at jagraon mandi. break fail. need mechanic.,vehicle_breakdown,2
2025-10-29 19:28:00,GT Road,slow traffic. truck stuck near gt road due to labor shortage.,harvest_traffic,4
2025-10-29 21:29:00,NH-44,stry cws n rd nr nh-44. rsk f ccdnt. phs gy.,rural_hazard,5
2025-10-29 23:28:00,Jagraon Mandi,zero visibility near jagraon mandi. dhund is boht heavy. driving slow.,smog_fog,8
2025-10-30 00:32:00,Jagraon Mandi,zero visibility near jagraon mandi. smog is boht heavy. driving slow.,smog_fog,8
2025-10-30 03:07:00,Khanna Mandi,crossed khanna mandi. road clear. reaching on time.,clear,0
2025-10-30 03:39:00,Jalandhar Bypass,mud on road nr jalandhar bypass. risk of accident. khada hai.,rural_hazard,6
2025-10-30 04:06:00,Amritsar Gate,zero visibility near amritsar gate. slippery road is dead. driving slow.,smog_fog,7
2025-10-30 04:10:00,Raikot,zr vsblty nr rkt. hvy rn s pr. drvng slw.,smog_fog,7
2025-10-30 04:48:00,Jagraon Mandi,zero visibility near jagraon mandi. heavy rain is pura. driving slow.,smog_fog,9
2025-10-30 05:14:00,Sahnewal Mandi,stray cows on road near sahnewal mandi. risk of accident. phas gya.,rural_hazard,6
2025-10-30 05:28:00,Moga Grain Market,cattle on road pass moga grain market. risk of accident. jammed.,rural_hazard,4
2025-10-30 05:36:00,NH-44,zero visibility near nh-44. smog is total. driving slow.,smog_fog,7
2025-10-30 06:35:00,Machhiwara,zr vsblty nr mchhwr. slppry rd s pr. drvng slw.,smog_fog,7
2025-10-30 06:48:00,Sahnewal Mandi,stray cows on road near sahnewal mandi. risk of accident. stuck.,rural_hazard,5
2025-10-30 07:20:00,Jalandhar Bypass,crossed jalandhar bypass. rasta clear. reaching on time.,clear,0
2025-10-30 08:12:00,Khanna Mandi,pura traffic. gaadi stuck nr khanna mandi due to paddy bags.,harvest_traffic,5
2025-10-30 09:48:00,Link Road #5,crossed link road #5. road clear. reaching on time.,clear,0
2025-10-30 10:17:00,GT Road,boht heavy traffic. canter stopped nr gt road due to slow gate entry.,harvest_traffic,4
2025-10-30 11:21:00,Moga Grain Market,slow traffic. canter stopped near moga grain market due to slow gate entry.,harvest_traffic,6
2025-10-30 12:07:00,Phillaur,phillaur stopped by union block. total jam. avoid this route.,protest_dharna,10
2025-10-30 13:06:00,Sirhind Mandi,my trolley stopped at sirhind mandi. clutch plate gya. need mechanic.,vehicle_breakdown,2
2025-10-30 13:13:00,Khanna Mandi,pura traffic. gaadi phas gya near khanna mandi due to unloading.,harvest_traffic,4
2025-10-30 13:29:00,Ferozepur Road,very bad traffic. gaadi blocked near ferozepur rasta due to overloading check.,harvest_traffic,4
2025-10-30 14:01:00,Jagraon Mandi,jagraon mandi stuck by police barricade. total jam. avoid this route.,protest_dharna,10
2025-10-30 15:59:00,Link Road #5,my gaadi stopped at link rd #5. clutch plate gya. need mechanic.,vehicle_breakdown,2
2025-10-30 16:41:00,Doraha,crssd drh. rd clr. rchng n tm.,clear,0
2025-10-30 17:39:00,Sirhind Mandi,slow traffic. gaadi stuck near sirhind mandi due to unloading.,harvest_traffic,5
2025-10-30 19:33:00,GT Road,boht heavy traffic. tractor phas gya near gt rasta due to labor shortage.,harvest_traffic,7
2025-10-30 20:39:00,NH-44,mud on rod near nh-44. risk of accident. phas gya.,rural_hazard,5
2025-10-30 20:55:00,Khanna Mandi,cattle on road near khanna mandi. risk of accident. stopped.,rural_hazard,6
2025-10-30 21:31:00,Link Road #5,crossed link road #5. road clear. reaching on time.,clear,0
2025-10-30 23:27:00,Canal Road,crossed canal road. road clear. reaching on time.,clear,0
2025-10-30 23:45:00,Jagraon Mandi,mud on rod pass jagraon mandi. risk of accident. khada hai.,rural_hazard,3
2025-10-31 01:09:00,Malerkotla,zero visibility near malerkotla. waterlogging is total. driving slow.,smog_fog,9
2025-10-31 01:26:00,Raikot,stray cows on road near raikot. risk of accident. blocked.,rural_hazard,3
2025-10-31 03:01:00,Jalandhar Bypass,crossed jalandhar bypass. road clear. reaching on time.,clear,0
2025-10-31 04:26:00,Malerkotla,crossed malerkotla. road clear. reaching on time.,clear,0
2025-10-31 05:30:00,Malerkotla,stray cows on rasta near malerkotla. risk of accident. jammed.,rural_hazard,4
2025-10-31 06:28:00,Moga Grain Market,crssd mg grn mrkt. rst clr. rchng n tm.,clear,0
2025-10-31 06:43:00,Ferozepur Road,zero visibility near ferozepur road. slippery road is boht heavy. driving slow.,smog_fog,7
2025-10-31 07:26:00,NH-44,nh-44 jammed by police barricade. total jam. avoid this route.,protest_dharna,10
2025-10-31 07:57:00,Moga Grain Market,moga grain market jammed by dharna. total jam. avoid this route.,protest_dharna,10
2025-10-31 09:08:00,GT Road,dead traffic. truck stuck near gt rd due to slow gate entry.,harvest_traffic,4
2025-10-31 09:46:00,Machhiwara,very bad traffic. canter blocked near machhiwara due to overloading check.,harvest_traffic,6
2025-10-31 10:00:00,Khanna Mandi,crossed khanna mandi. road clear. reaching on time.,clear,0
2025-10-31 10:21:00,Machhiwara,my canter stopped at machhiwara. engine heat. need mechanic.,vehicle_breakdown,2
2025-10-31 10:25:00,Raikot,pura traffic. tractor stopped near raikot due to paddy bags.,harvest_traffic,4
2025-10-31 10:34:00,Rajpura Toll,pura traffic. tanker jammed near rajpura toll due to unloading.,harvest_traffic,7
2025-10-31 10:56:00,Raikot,boht heavy traffic. gaadi phas gya pass raikot due to overloading check.,harvest_traffic,4
2025-10-31 12:37:00,Nakodar,nakodar khada hai by rod roko. total jam. avoid this route.,protest_dharna,10
2025-10-31 13:06:00,Jalandhar Bypass,crossed jalandhar bypass. rod clear. reaching on time.,clear,0
2025-10-31 13:51:00,NH-44,my tractor stopped at nh-44. clutch plate gya. need mechanic.,vehicle_breakdown,2
2025-10-31 14:25:00,Ferozepur Road,ferozepur road khada hai by union block. total jam. avoid this route.,protest_dharna,10
2025-10-31 14:32:00,Rajpura Toll,dead traffic. canter phas gya near rajpura toll due to overloading check.,harvest_traffic,5
2025-10-31 15:18:00,Link Road #5,boht heavy traffic. canter jammed near link rasta #5 due to slow gate entry.,harvest_traffic,7
2025-10-31 15:32:00,Samrala,crossed samrala. rd clear. reaching on time.,clear,0
2025-10-31 15:34:00,GT Road,crossed gt road. rd clear. reaching on time.,clear,0
2025-10-31 16:36:00,Machhiwara,machhiwara blocked by road roko. total jam. avoid this route.,protest_dharna,10
2025-10-31 17:34:00,Doraha,my trolley stopped at doraha. diesel over. need mechanic.,vehicle_breakdown,2
2025-10-31 17:49:00,Link Road #5,link road #5 stuck by union block. total jam. avoid this route.,protest_dharna,10
2025-10-31 19:41:00,NH-44,my gaadi stopped at nh-44. break fail. need mechanic.,vehicle_breakdown,2
2025-10-31 20:18:00,Raikot,zero visibility pass raikot. fog is boht heavy. driving slow.,smog_fog,7
2025-10-31 20:52:00,Ferozepur Road,pothole on rasta near ferozepur road. risk of accident. stopped.,rural_hazard,6
2025-10-31 21:08:00,GT Road,crossed gt road. road clear. reaching on time.,clear,0
2025-10-31 21:19:00,Jagraon Mandi,crossed jagraon mandi. rasta clear. reaching on time.,clear,0
2025-10-31 22:59:00,Sirhind Mandi,zero visibility near sirhind mandi. dhund is slow. driving slow.,smog_fog,7
2025-10-31 23:46:00,NH-44,crossed nh-44. rod clear. reaching on time.,clear,0
2025-10-31 23:55:00,Samrala,zero visibility near samrala. smog is very bad. driving slow.,smog_fog,7
